time,place,mag,depth,lon,lat,type,alert,tsunami,status,id,hour,month,day_of_week,tsl,hazard_label,target,zone,norm_mag,norm_depth,risk_score
2020-05-26 23:12:01.119,"108 km S of Lakatoro, Vanuatu",4.9,10.0,167.5479,-17.076,earthquake,,0,reviewed,",us60009zmr,",23,5,1,0.32996583333333335,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2019-07-15 03:05:13.662,"158 km S of Sofifi, Indonesia",5.0,10.0,127.7239,-0.6854,earthquake,,0,reviewed,",us70004kbd,",3,7,0,2.850783888888889,MEDIUM,1,0,0.5,0.9857142857142858,6.457142857142857
2019-02-28 04:10:11.010,"77 km WNW of San Antonio de los Cobres, Argentina",4.5,178.29,-67.0469,-24.0182,earthquake,,0,reviewed,",us1000j8g3,",4,2,3,0.8760555555555556,MEDIUM,1,0,0.45,0.7453000000000001,5.4859
2017-02-14 06:54:36.290,"120 km NE of Hengchun, Taiwan",4.7,10.0,121.6376,22.7046,earthquake,,0,reviewed,",us20008jm6,",6,2,1,1.0128527777777778,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2024-04-04 07:38:05.187,"56 km SW of Puerto El Triunfo, El Salvador",5.1,54.6,-88.8866,12.8955,earthquake,,0,reviewed,",us7000m9u3,usauto7000m9u3,",7,4,3,0.9703044444444444,MEDIUM,1,0,0.51,0.922,6.316000000000001
2018-01-24 00:40:15.170,"99 km SW of Pagar Alam, Indonesia",4.7,69.24,102.5962,-4.6491,earthquake,,0,reviewed,",us2000cnhp,",0,1,2,0.5906805555555555,MEDIUM,1,0,0.47000000000000003,0.9010857142857143,6.0532571428571424
2017-05-12 11:06:02.860,"33 km NE of Sibolga, Indonesia",4.7,133.48,99.002,1.9422,earthquake,,0,reviewed,",us10008ru4,",11,5,4,0.24855277777777776,MEDIUM,1,0,0.47000000000000003,0.8093142857142858,5.7779428571428575
2015-11-24 13:21:35.730,"Pagan region, Northern Mariana Islands",6.0,586.88,145.2659,18.7787,earthquake,green,0,reviewed,",us100040q8,gcmt20151124132135,iscgem608051884,",13,11,1,0.9555944444444444,HIGH,0,0,0.6,0.16159999999999997,4.4848
2019-07-30 03:45:57.840,"68 km SE of Katsuren-haebaru, Japan",4.9,10.0,128.3687,25.9107,earthquake,,0,reviewed,",us60004x8z,",3,7,1,1.3293175,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2018-03-29 07:30:58.790,"76 km ENE of Kimbe, Papua New Guinea",5.0,126.4,150.8071,-5.3756,earthquake,,0,reviewed,",us1000damk,",7,3,3,3.9628611111111107,MEDIUM,1,0,0.5,0.8194285714285714,5.958285714285713
2022-09-09 23:51:20.410,"261 km ESE of Biak, Indonesia",5.0,10.0,138.2058,-2.1841,earthquake,,0,reviewed,",us7000i8je,",23,9,4,0.11913472222222223,MEDIUM,1,0,0.5,0.9857142857142858,6.457142857142857
2023-08-22 15:03:50.092,"11 km NNE of Kuji, Japan",4.6,36.394,141.8407,40.2714,earthquake,,0,reviewed,",us7000kq4r,",15,8,1,2.1430108333333333,MEDIUM,1,0,0.45999999999999996,0.9480085714285714,6.144025714285713
2020-11-20 17:06:59.545,"96 km SSE of Hihifo, Tonga",4.9,84.4,-173.6073,-16.8065,earthquake,,0,reviewed,",us6000cqwi,",17,11,4,0.072195,MEDIUM,1,1,0.49000000000000005,0.8794285714285714,6.088285714285714
2015-03-30 07:56:53.230,"98 km NE of Hihifo, Tonga",6.0,10.0,-173.049,-15.4296,earthquake,green,0,reviewed,",us10001ryk,gcmt20150330075654,iscgem611020873,",7,3,0,0.43508888888888886,HIGH,0,1,0.6,0.9857142857142858,6.957142857142856
2016-12-10 16:24:34.970,"133 km WNW of Panguna, Papua New Guinea",6.0,142.58,154.4734,-5.6593,earthquake,green,0,reviewed,",us20007ztn,iscgem611831261,",16,12,5,1.679511111111111,HIGH,0,0,0.6,0.7963142857142858,6.388942857142857
2017-05-11 15:58:25.960,South Sandwich Islands region,5.2,10.0,-25.8315,-56.5846,earthquake,,0,reviewed,",us10008tbi,",15,5,3,0.014827777777777778,MEDIUM,1,0,0.52,0.9857142857142858,6.557142857142857
2015-12-06 10:19:12.870,"Bonin Islands, Japan region",4.6,22.38,142.3294,28.9672,earthquake,,0,reviewed,",us100044eu,",10,12,6,1.1031055555555556,MEDIUM,1,0,0.45999999999999996,0.9680285714285715,6.204085714285713
2016-02-24 21:09:21.400,southern East Pacific Rise,4.8,10.0,-120.423,-54.3364,earthquake,,0,reviewed,",us10004syp,gcmt20160224210921,",21,2,2,1.5514416666666666,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2020-11-10 14:10:35.572,"65 km ENE of Lakatoro, Vanuatu",4.5,142.44,167.9555,-15.8288,earthquake,,0,reviewed,",us7000cehk,",14,11,1,4.097984444444444,MEDIUM,1,0,0.45,0.7965142857142857,5.639542857142858
2023-02-08 13:06:57.259,"163 km NW of Tobelo, Indonesia",4.5,45.934,127.0361,2.8377,earthquake,,0,reviewed,",us6000jpcm,",13,2,2,0.5465272222222223,MEDIUM,1,0,0.45,0.93438,6.05314
2020-01-14 12:26:41.830,"13 km SSE of Guánica, Puerto Rico",4.6,10.0,-66.8686,17.8548,earthquake,green,0,reviewed,",pt20014003,us70006zlc,pr2020014006,",12,1,1,4.921152500000001,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2023-06-15 22:27:23.994,"203 km ESE of Tadine, New Caledonia",4.5,10.0,169.7722,-22.0541,earthquake,,0,reviewed,",us7000kaca,",22,6,3,0.7770202777777778,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2020-07-15 14:33:46.020,central Mid-Atlantic Ridge,4.7,10.0,-32.7711,4.5,earthquake,,0,reviewed,",us7000at79,",14,7,2,0.8600355555555556,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2021-11-04 08:10:44.010,South Georgia Island region,4.6,10.0,-36.0366,-55.2224,earthquake,,0,reviewed,",us7000fsqp,",8,11,3,0.036538611111111105,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2021-03-26 15:46:07.621,"125 km SSW of Panguna, Papua New Guinea",5.1,10.0,155.1269,-7.3923,earthquake,,0,reviewed,",us6000dwqx,",15,3,4,1.0799386111111111,MEDIUM,1,0,0.51,0.9857142857142858,6.507142857142857
2017-11-04 23:27:37.250,Kuril Islands,4.8,69.18,153.2175,47.3763,earthquake,,0,reviewed,",us2000bip2,",23,11,5,0.7760944444444444,MEDIUM,1,0,0.48,0.9011714285714285,6.103514285714286
2021-04-05 16:41:59.062,"61 km NNW of Tumbes, Peru",4.7,34.98,-80.7292,-3.0887,earthquake,,0,reviewed,",us6000e18x,",16,4,0,1.3669683333333333,MEDIUM,1,0,0.47000000000000003,0.9500285714285714,6.200085714285715
2024-01-30 13:21:03.774,south of the Fiji Islands,4.5,524.413,179.755,-25.3061,earthquake,,0,reviewed,",us7000lwfn,",13,1,1,0.1806025,MEDIUM,1,0,0.45,0.25083857142857147,4.002515714285715
2016-02-20 12:33:42.720,central Mid-Atlantic Ridge,4.8,10.0,-32.5085,4.4473,earthquake,,0,reviewed,",us10004s3f,gcmt20160220123342,",12,2,5,0.04431388888888889,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2018-08-19 03:24:21.500,"255 km E of Levuka, Fiji",4.6,514.14,-178.2832,-18.2902,earthquake,,0,reviewed,",us1000gita,",3,8,6,0.078625,MEDIUM,1,1,0.45999999999999996,0.2655142857142857,4.096542857142857
2016-09-01 21:43:09.250,"173 km NE of Gisborne, New Zealand",4.6,10.89,179.3448,-37.5064,earthquake,,0,reviewed,",us10006k37,",21,9,3,0.40188888888888885,MEDIUM,1,0,0.45999999999999996,0.9844428571428572,6.25332857142857
2020-04-25 23:36:23.234,south of the Kermadec Islands,4.5,10.0,-178.9813,-34.4063,earthquake,,0,reviewed,",us700097kt,",23,4,5,1.1403380555555556,MEDIUM,1,1,0.45,0.9857142857142858,6.207142857142856
2018-09-09 19:31:35.090,"66 km NW of Kirakira, Solomon Islands",6.5,68.0,161.5025,-10.0207,earthquake,green,1,reviewed,",at00peszkp,us2000hbk9,pt18252000,iscgem612708719,",19,9,6,3.360927777777778,HIGH,0,0,0.65,0.9028571428571428,6.958571428571428
2017-11-19 22:58:58.410,"74 km E of Tadine, New Caledonia",5.2,10.0,168.5854,-21.4404,earthquake,,0,reviewed,",us2000brls,",22,11,6,0.12369166666666667,MEDIUM,1,0,0.52,0.9857142857142858,6.557142857142857
2024-06-15 14:59:12.021,"Bonin Islands, Japan region",4.7,13.018,143.4878,27.154,earthquake,,0,reviewed,",us7000msns,",14,6,5,0.17356972222222222,MEDIUM,1,0,0.47000000000000003,0.9814028571428571,6.294208571428571
2021-09-20 07:31:27.866,South Sandwich Islands region,4.5,35.0,-27.2399,-60.1467,earthquake,,0,reviewed,",us7000fe36,",7,9,0,1.6697655555555555,MEDIUM,1,0,0.45,0.95,6.1
2020-05-24 21:36:49.810,"88 km ESE of Madang, Papua New Guinea",4.5,128.66,146.5635,-5.4038,earthquake,,0,reviewed,",us70009pnb,",21,5,6,0.44030777777777774,MEDIUM,1,0,0.45,0.8162,5.698600000000001
2020-02-21 02:55:18.191,"17 km SW of Jijel, Algeria",4.5,10.0,5.6067,36.7277,earthquake,,0,reviewed,",us70007tzd,",2,2,4,1.1177322222222221,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2021-05-11 03:27:19.597,Kuril Islands,4.7,35.0,152.7186,46.7308,earthquake,,0,reviewed,",us7000e1yx,",3,5,1,6.7126475,MEDIUM,1,0,0.47000000000000003,0.95,6.2
2019-09-09 07:28:46.720,southwest of Africa,4.7,10.0,9.565,-53.0913,earthquake,,0,reviewed,",us70005htx,",7,9,0,0.8036675,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2017-03-29 16:59:08.240,"13 km SW of Villa El Carmen, Nicaragua",5.1,79.53,-86.602,11.8982,earthquake,,0,reviewed,",us10008d3j,",16,3,2,0.4181944444444444,MEDIUM,1,0,0.51,0.8863857142857143,6.209157142857143
2020-09-12 09:04:29.998,"88 km NW of Port-Vila, Vanuatu",4.6,14.69,167.7991,-17.1058,earthquake,,0,reviewed,",us7000bpdd,",9,9,5,0.5007436111111111,MEDIUM,1,0,0.45999999999999996,0.9790142857142857,6.237042857142857
2018-08-03 10:25:03.670,"75 km SSW of Hihifo, Tonga",4.5,10.0,-173.9348,-16.6228,earthquake,,0,reviewed,",us1000g59z,",10,8,4,0.10800277777777778,MEDIUM,1,1,0.45,0.9857142857142858,6.207142857142856
2022-08-06 12:43:50.832,"Izu Islands, Japan region",4.8,10.0,142.4473,32.74,earthquake,,0,reviewed,",us6000i8mm,",12,8,5,0.33440749999999997,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2020-11-12 08:27:45.028,"40 km ENE of Uzgen, Kyrgyzstan",4.6,10.0,73.7305,40.9365,earthquake,,0,reviewed,",us7000cg59,",8,11,3,0.6951516666666666,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2022-11-03 21:08:47.108,southern Mid-Atlantic Ridge,4.7,10.0,-16.5775,-41.1011,earthquake,,0,reviewed,",us7000imbc,",21,11,3,0.15622805555555558,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2016-08-10 04:06:58.950,"29 km SE of Kalbay, Philippines",5.2,126.97,125.7151,5.5673,earthquake,,0,reviewed,",us10006ci7,",4,8,2,0.8336972222222222,MEDIUM,1,0,0.52,0.8186142857142857,6.055842857142856
2017-12-23 06:06:08.640,"Izu Islands, Japan region",4.9,10.0,142.6473,29.3025,earthquake,,0,reviewed,",us1000bv98,",6,12,5,5.719858333333334,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2023-10-18 08:11:28.692,"151 km E of Yigo Village, Guam",5.2,10.0,146.2842,13.4286,earthquake,,0,reviewed,",us6000lgbq,",8,10,2,0.3684394444444445,MEDIUM,1,0,0.52,0.9857142857142858,6.557142857142857
2018-10-15 08:05:22.260,"90 km ESE of Katsuren-haebaru, Japan",4.7,10.0,128.6829,25.9629,earthquake,,0,reviewed,",us1000heeq,",8,10,0,2.557930555555555,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2019-06-18 23:24:20.294,Kermadec Islands region,5.2,14.3,-177.5619,-31.3691,earthquake,,0,reviewed,",us600042r6,",23,6,1,0.3293161111111111,MEDIUM,1,1,0.52,0.9795714285714285,6.538714285714286
2021-02-06 04:40:31.386,"226 km SSW of ‘Ohonua, Tonga",5.2,10.0,-175.5969,-23.2856,earthquake,,0,reviewed,",us6000dh0c,",4,2,5,0.2204125,MEDIUM,1,1,0.52,0.9857142857142858,6.557142857142857
2022-06-14 00:18:21.743,"92 km ENE of Georgetown, Saint Helena",4.9,10.0,-13.5866,-7.7612,earthquake,green,0,reviewed,",us7000hh76,",0,6,1,0.0206425,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2020-05-30 12:01:02.109,"49 km SW of Panguna, Papua New Guinea",4.6,48.88,155.1718,-6.6396,earthquake,,0,reviewed,",us6000a2m3,",12,5,5,0.990795,MEDIUM,1,0,0.45999999999999996,0.9301714285714285,6.090514285714285
2023-05-27 13:52:12.351,"57 km WSW of Kurio, Japan",4.8,10.0,129.912,30.0021,earthquake,,0,reviewed,",us7000k4gp,",13,5,5,7.850155555555556,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2016-11-10 08:15:34.510,"96 km SSW of Trenggalek, Indonesia",4.8,68.75,111.4159,-8.9039,earthquake,,0,reviewed,",us100076ls,",8,11,3,0.3715777777777778,MEDIUM,1,0,0.48,0.9017857142857143,6.105357142857143
2019-04-01 02:42:38.330,"147 km NW of Sabang, Indonesia",4.5,10.0,94.3164,6.7741,earthquake,,0,reviewed,",us700033p5,",2,4,0,0.032635833333333336,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2018-07-10 19:19:08.250,"54 km NNW of Fais, Micronesia",4.6,10.0,140.2965,10.2067,earthquake,,0,reviewed,",us2000g47l,",19,7,1,0.2340611111111111,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2019-01-15 17:04:59.470,"152 km SSW of Lorengau, Papua New Guinea",4.8,10.0,146.597,-3.2362,earthquake,,0,reviewed,",us2000j45h,",17,1,1,1.2096444444444445,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2022-08-10 10:17:18.807,South Sandwich Islands region,5.1,17.023,-24.8143,-57.0605,earthquake,,0,reviewed,",us6000i9nl,",10,8,2,0.15852444444444444,MEDIUM,1,0,0.51,0.9756814285714286,6.477044285714285
2018-05-18 04:51:08.690,Kermadec Islands region,4.9,262.33,-179.3968,-30.9566,earthquake,,0,reviewed,",us1000e7t6,",4,5,4,2.0562,MEDIUM,1,1,0.49000000000000005,0.6252428571428572,5.325728571428572
2019-08-26 23:11:15.216,southern Mid-Atlantic Ridge,4.9,10.0,-8.3381,-49.2218,earthquake,,0,reviewed,",us70005aa8,",23,8,0,0.5759094444444444,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2015-09-07 00:37:37.900,"18 km ESE of Yayladere, Turkey",4.5,5.0,40.28,39.18,earthquake,,0,reviewed,",us20003h1b,",0,9,0,1.058561111111111,MEDIUM,1,0,0.45,0.9928571428571429,6.228571428571429
2017-09-22 18:54:42.420,"160 km SSE of Ust’-Kamchatsk Staryy, Russia",4.5,10.0,163.2255,54.8539,earthquake,,0,reviewed,",us2000atab,",18,9,4,4.356222222222222,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2019-03-08 22:39:12.580,"57 km SSE of Hihifo, Tonga",4.5,99.51,-173.6071,-16.4455,earthquake,,0,reviewed,",us1000jgnr,",22,3,4,5.317494444444445,MEDIUM,1,1,0.45,0.8578428571428571,5.823528571428572
2015-12-10 15:03:26.410,"240 km WNW of Lautoka, Fiji",5.1,16.25,175.2794,-17.0179,earthquake,,0,reviewed,",us20004g50,gcmt20151210150326,",15,12,3,0.25556388888888887,MEDIUM,1,0,0.51,0.9767857142857143,6.480357142857143
2019-03-16 21:40:23.540,Bouvet Island region,4.5,10.0,6.954,-53.7174,earthquake,,0,reviewed,",us1000jkdm,",21,3,5,1.8592916666666666,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2024-09-21 21:24:28.737,"95 km NNW of Villa General Roca, Argentina",6.0,141.0,-66.887,-31.8909,earthquake,green,0,reviewed,",us6000ntjh,usauto6000ntjh,at00sk6m4q,pt24265000,",21,9,5,1.4966952777777778,HIGH,0,0,0.6,0.7985714285714286,6.395714285714286
2023-07-20 20:47:06.957,"175 km N of Saipan, Northern Mariana Islands",4.5,9.929,146.0529,16.7763,earthquake,,0,reviewed,",us6000kw6n,",20,7,3,2.2796499999999997,MEDIUM,1,0,0.45,0.9858157142857142,6.207447142857142
2022-02-16 05:41:57.391,"14 km SSW of Hualien City, Taiwan",4.5,10.0,121.5489,23.854,earthquake,,0,reviewed,",us7000gmsj,",5,2,2,0.0392475,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2018-08-05 04:57:36.740,"Kermadec Islands, New Zealand",4.7,35.0,-177.0447,-29.8125,earthquake,,0,reviewed,",us1000g3rb,",4,8,6,0.21563333333333332,MEDIUM,1,1,0.47000000000000003,0.95,6.2
2022-06-22 06:48:07.428,"45 km S of Sinabang, Indonesia",4.9,10.0,96.4335,2.0718,earthquake,,0,reviewed,",us7000hj8s,",6,6,2,0.24618861111111112,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2022-01-30 10:14:38.004,"181 km ENE of Petropavlovsk-Kamchatsky, Russia",4.7,44.13,161.1118,53.736,earthquake,,0,reviewed,",us7000ggdj,",10,1,6,5.460201944444444,MEDIUM,1,0,0.47000000000000003,0.9369571428571428,6.160871428571428
2020-12-10 12:51:33.686,"221 km WSW of Adak, Alaska",4.5,10.0,-179.3786,50.8729,earthquake,,0,reviewed,",ak020furuy02,us7000cpqq,",12,12,3,1.170025277777778,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2022-08-19 22:02:15.823,Prince Edward Islands region,4.5,10.0,39.0143,-44.0696,earthquake,,0,reviewed,",us7000i2pf,",22,8,4,2.326048611111111,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2023-12-03 11:06:18.465,"89 km ENE of Hinatuan, Philippines",4.7,10.0,127.0953,8.6526,earthquake,,0,reviewed,",us7000lfvf,",11,12,6,0.022949166666666666,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2016-06-06 02:35:32.390,"Kermadec Islands, New Zealand",6.1,43.83,-177.8359,-30.0235,earthquake,green,0,reviewed,",us2000629f,gcmt20160606023523,iscgem611829923,",2,6,0,1.5179555555555557,HIGH,0,1,0.61,0.9373857142857143,6.862157142857143
2019-01-03 04:21:24.340,"50 km WSW of Ambon, Indonesia",4.7,53.37,127.7562,-3.8586,earthquake,,0,reviewed,",us2000izzc,",4,1,3,0.9262666666666667,MEDIUM,1,0,0.47000000000000003,0.9237571428571428,6.121271428571429
2022-08-31 21:45:05.367,south of the Fiji Islands,5.4,10.0,175.5995,-21.564,earthquake,green,0,reviewed,",us7000i459,usauto7000i459,",21,8,2,4.504961388888889,MEDIUM,1,0,0.54,0.9857142857142858,6.657142857142857
2016-11-16 10:47:55.220,south of the Kermadec Islands,4.5,54.24,-178.6576,-32.3346,earthquake,,0,reviewed,",us10007djc,",10,11,2,1.5449083333333333,MEDIUM,1,1,0.45,0.9225142857142857,6.017542857142857
2017-02-12 16:18:06.050,"Bonin Islands, Japan region",4.6,10.0,143.2605,28.7267,earthquake,,0,reviewed,",us20008lic,",16,2,6,1.2714944444444445,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2024-09-03 07:01:11.671,"118 km SSE of Pangai, Tonga",4.8,10.0,-173.8465,-20.7714,earthquake,,0,reviewed,",us6000npfy,",7,9,1,3.9413094444444443,MEDIUM,1,1,0.48,0.9857142857142858,6.357142857142857
2023-11-04 05:54:28.610,"106 km SSW of Chirilagua, El Salvador",4.5,46.101,-88.399,12.2968,earthquake,,0,reviewed,",us7000l9va,",5,11,5,2.32703,MEDIUM,1,0,0.45,0.9341414285714286,6.052424285714285
2023-10-20 20:55:29.632,"29 km ESE of Iwaki, Japan",4.5,36.377,141.1834,36.9476,earthquake,,0,reviewed,",us7000l67m,",20,10,4,1.0592119444444446,MEDIUM,1,0,0.45,0.9480328571428571,6.094098571428571
2016-05-20 10:44:24.950,Balleny Islands region,4.5,10.0,178.7396,-65.1873,earthquake,,0,reviewed,",us20005y4h,",10,5,4,0.7381138888888888,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2016-07-18 12:00:25.650,"26 km WSW of Valdez, Ecuador",4.5,10.0,-79.1882,1.1219,earthquake,,0,reviewed,",us20006gqr,",12,7,0,1.552311111111111,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2023-01-15 12:28:15.160,"9 km SE of Bunga, Philippines",4.8,10.0,124.6414,11.4179,earthquake,,0,reviewed,",us7000j4it,",12,1,6,0.3997088888888889,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2021-01-26 04:17:55.285,"78 km SSE of Panguna, Papua New Guinea",5.3,75.24,155.7839,-6.9635,earthquake,green,0,reviewed,",us7000d3c0,usauto7000d3c0,",4,1,1,2.7902675,MEDIUM,1,0,0.53,0.8925142857142857,6.327542857142857
2015-09-07 10:30:22.860,south of the Kermadec Islands,4.9,10.0,-178.1813,-32.8504,earthquake,,0,reviewed,",us20003h34,",10,9,0,0.07971666666666667,MEDIUM,1,1,0.49000000000000005,0.9857142857142858,6.407142857142857
2016-04-21 16:28:37.360,south of the Kermadec Islands,4.7,10.0,-179.073,-32.3784,earthquake,,0,reviewed,",us10005dt1,",16,4,3,2.006963888888889,MEDIUM,1,1,0.47000000000000003,0.9857142857142858,6.307142857142857
2020-01-23 16:23:23.326,south of Panama,4.8,10.0,-82.5799,5.0384,earthquake,,0,reviewed,",us60007dx2,",16,1,3,1.1222616666666667,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2020-11-13 19:04:13.456,"171 km WSW of Mazatlán, Mexico",5.3,11.85,-107.7985,22.3829,earthquake,green,0,reviewed,",us7000celp,",19,11,4,0.5184238888888889,MEDIUM,1,0,0.53,0.9830714285714286,6.599214285714286
2021-12-05 14:14:07.450,"94 km SSE of Shizunai-furukawach?, Japan",4.6,50.0,142.8643,41.5733,earthquake,,0,reviewed,",us6000g9a7,",14,12,6,1.154677777777778,MEDIUM,1,0,0.45999999999999996,0.9285714285714286,6.085714285714285
2017-09-23 13:24:11.920,"1 km SSW of Santo Domingo Chihuitán, Mexico",4.8,21.4,-95.1673,16.5767,earthquake,,0,reviewed,",us2000atk8,",13,9,5,0.39588055555555557,MEDIUM,1,0,0.48,0.9694285714285714,6.308285714285714
2016-10-20 15:21:18.100,"6 km S of Venustiano Carranza (Peña Blanca), Mexico",4.6,147.7,-94.75,17.585,earthquake,,0,reviewed,",us20007fmb,",15,10,3,0.1345111111111111,MEDIUM,1,0,0.45999999999999996,0.789,5.667
2019-05-23 11:31:44.332,"76 km WSW of Tobelo, Indonesia",4.5,109.49,127.3666,1.4943,earthquake,,0,reviewed,",us60003r52,",11,5,3,1.498928888888889,MEDIUM,1,0,0.45,0.8435857142857143,5.7807571428571425
2016-08-21 04:28:59.380,South Georgia Island region,5.0,10.0,-31.5355,-55.0903,earthquake,,0,reviewed,",us10006fiy,",4,8,6,0.6169333333333333,MEDIUM,1,0,0.5,0.9857142857142858,6.457142857142857
2024-03-11 08:04:11.950,"14 km NNE of Kandrian, Papua New Guinea",4.5,51.0,149.6062,-6.0849,earthquake,,0,reviewed,",us7000m4ms,",8,3,0,1.7061647222222223,MEDIUM,1,0,0.45,0.9271428571428572,6.031428571428571
2023-12-04 04:59:01.651,"39 km E of Aras-asan, Philippines",5.3,55.451,126.666,8.879,earthquake,green,0,reviewed,",usauto7000lg1m,us7000lg1m,",4,12,0,0.2534416666666667,MEDIUM,1,0,0.53,0.9207842857142857,6.4123528571428565
2023-12-02 19:15:24.487,"11 km E of Hinatuan, Philippines",4.5,56.883,126.436,8.3655,earthquake,,0,reviewed,",us7000lh09,",19,12,5,0.07564861111111111,MEDIUM,1,0,0.45,0.9187385714285714,6.006215714285714
2018-08-29 06:10:01.650,Fiji region,4.7,565.7,-178.74,-20.9319,earthquake,,0,reviewed,",us1000gjbz,",6,8,2,0.5899083333333334,MEDIUM,1,1,0.47000000000000003,0.19185714285714284,3.9255714285714283
2023-12-21 19:06:00.691,south of the Fiji Islands,4.5,10.0,-176.4774,-26.7619,earthquake,,0,reviewed,",us6000m1gm,",19,12,3,1.5135894444444444,MEDIUM,1,1,0.45,0.9857142857142858,6.207142857142856
2017-03-05 10:04:42.950,"40 km SE of Namie, Japan",4.6,14.04,141.3439,37.2389,earthquake,,0,reviewed,",us1000873g,",10,3,6,2.7588194444444443,MEDIUM,1,0,0.45999999999999996,0.9799428571428571,6.23982857142857
2020-05-21 19:25:11.793,"117 km ESE of Kokopo, Papua New Guinea",4.6,61.02,153.298,-4.6055,earthquake,,0,reviewed,",us6000a1p4,",19,5,3,0.10623416666666666,MEDIUM,1,0,0.45999999999999996,0.9128285714285714,6.038485714285714
2024-08-07 07:10:35.385,"Kermadec Islands, New Zealand",4.8,22.884,-177.3488,-30.3772,earthquake,,0,reviewed,",us6000nik5,",7,8,2,1.8333922222222223,MEDIUM,1,1,0.48,0.9673085714285714,6.301925714285713
2020-05-04 16:43:02.688,"165 km SE of ‘Ohonua, Tonga",4.9,10.0,-173.6618,-22.2274,earthquake,,0,reviewed,",us700099x6,",16,5,0,2.505063611111111,MEDIUM,1,1,0.49000000000000005,0.9857142857142858,6.407142857142857
2021-12-15 13:16:59.163,"28 km ENE of Santa Monica, Philippines",4.6,35.0,126.2789,10.1288,earthquake,,0,reviewed,",us6000gduw,",13,12,2,0.05752694444444445,MEDIUM,1,0,0.45999999999999996,0.95,6.149999999999999
2016-07-20 03:29:23.460,southern Mid-Atlantic Ridge,4.9,16.7,-12.186,-16.2885,earthquake,,0,reviewed,",us20006g1y,",3,7,2,0.03261111111111111,MEDIUM,1,0,0.49000000000000005,0.9761428571428572,6.378428571428572
2020-12-08 07:07:20.597,"50 km NNW of La Ligua, Chile",5.0,44.26,-71.5075,-32.0622,earthquake,,0,reviewed,",us7000cp39,",7,12,1,1.879217222222222,MEDIUM,1,0,0.5,0.9367714285714286,6.310314285714286
2022-09-19 16:30:47.505,"203 km WSW of Sagres, Portugal",4.5,10.0,-11.1552,36.5606,earthquake,,0,reviewed,",us7000i9bg,",16,9,0,0.03880638888888889,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2018-10-29 02:40:16.290,"60 km NNE of Angoram, Papua New Guinea",4.5,10.0,144.3505,-3.595,earthquake,,0,reviewed,",us2000i60y,",2,10,0,0.3253916666666667,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2018-11-09 18:08:35.810,"Izu Islands, Japan region",4.9,10.0,141.591,31.3809,earthquake,,0,reviewed,",us1000hpwj,",18,11,4,0.2597416666666667,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2023-02-27 08:43:08.313,northern Mid-Atlantic Ridge,4.8,10.0,-41.8799,30.5081,earthquake,,0,reviewed,",us6000jrw0,",8,2,0,2.035737777777778,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
